epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,131.704,0.96914,0.95582,1.21622,0.89651,0.82943,0.86908,0.64099,0.93799,0.75299,1.22448,0.0013908,0.0013908,0.0013908
29,136.358,0.99507,0.96081,1.21684,0.87561,0.88977,0.93528,0.70558,0.89355,0.69436,1.16945,0.00138939,0.00138939,0.00138939
30,141.038,0.99516,0.96008,1.22449,0.94005,0.91639,0.91436,0.72247,0.84012,0.62942,1.11811,0.00138797,0.00138797,0.00138797
31,145.711,0.9608,0.89122,1.16866,0.84482,0.88337,0.89832,0.71032,0.81149,0.68267,1.14146,0.00138656,0.00138656,0.00138656
32,150.404,0.97846,0.90599,1.19066,0.87621,0.87075,0.91055,0.71442,0.82265,0.62253,1.11164,0.00138514,0.00138514,0.00138514
33,155.074,0.97135,0.86125,1.19961,0.86999,0.97002,0.93095,0.73072,0.84494,0.60631,1.1119,0.00138373,0.00138373,0.00138373
34,159.825,0.93953,0.92033,1.18355,0.94407,0.84771,0.9233,0.72026,0.7949,0.59909,1.08599,0.00138231,0.00138231,0.00138231
35,164.74,0.97279,0.91305,1.18755,0.81713,0.94203,0.92874,0.6335,0.93453,0.69456,1.21055,0.0013809,0.0013809,0.0013809
36,169.422,0.91445,0.87631,1.16318,0.89913,0.91725,0.9139,0.69419,0.8677,0.75518,1.11829,0.00137949,0.00137949,0.00137949
37,174.104,0.91377,0.85727,1.15327,0.95271,0.93159,0.93412,0.72453,0.84708,0.58396,1.1173,0.00137807,0.00137807,0.00137807
38,178.783,0.88038,0.81091,1.14631,0.85626,0.83046,0.88746,0.70531,0.8325,0.62029,1.12135,0.00137666,0.00137666,0.00137666
39,183.464,0.92532,0.84186,1.17642,0.90818,0.81937,0.88627,0.71824,0.77674,0.70601,1.09989,0.00137524,0.00137524,0.00137524
40,188.14,0.90971,0.85307,1.1525,0.9377,0.88301,0.9283,0.70929,0.8896,0.64268,1.14749,0.00137383,0.00137383,0.00137383
41,192.817,0.91657,0.82922,1.15349,0.91388,0.90602,0.92832,0.67792,1.0012,0.62749,1.266,0.00137241,0.00137241,0.00137241
42,197.513,0.88064,0.7844,1.14549,0.91141,0.9087,0.95336,0.72,0.88526,0.56518,1.15526,0.001371,0.001371,0.001371
43,202.183,0.93456,0.83615,1.1844,0.78954,0.93713,0.89547,0.69853,0.77506,0.62565,1.1063,0.00136958,0.00136958,0.00136958
44,206.87,0.92038,0.81895,1.16916,0.91245,0.91143,0.92225,0.69161,0.87652,0.60938,1.20201,0.00136817,0.00136817,0.00136817
45,211.562,0.88609,0.81628,1.15567,0.94351,0.85072,0.89185,0.69004,0.81768,0.62647,1.13038,0.00136675,0.00136675,0.00136675
46,216.245,0.91038,0.78389,1.15586,0.8132,0.96907,0.94495,0.75074,0.82541,0.57605,1.10646,0.00136534,0.00136534,0.00136534
47,221.193,0.87708,0.77611,1.14912,0.98205,0.94053,0.95808,0.78788,0.77879,0.51331,1.06118,0.00136392,0.00136392,0.00136392
48,225.908,0.88376,0.77323,1.15421,0.92893,0.90084,0.94366,0.70634,0.90519,0.65165,1.20791,0.00136251,0.00136251,0.00136251
49,230.573,0.86211,0.78208,1.14249,0.95851,0.95055,0.94462,0.74969,0.81334,0.53358,1.1195,0.00136109,0.00136109,0.00136109
50,235.292,0.83273,0.74209,1.11568,0.89496,0.93618,0.93594,0.76186,0.71885,0.54612,1.0892,0.00135968,0.00135968,0.00135968
51,240.035,0.86637,0.77238,1.1623,0.90342,0.9074,0.93257,0.72863,0.79186,0.50993,1.1012,0.00135826,0.00135826,0.00135826
52,244.735,0.84657,0.73504,1.113,0.86947,0.94203,0.94064,0.74309,0.7587,0.5604,1.09312,0.00135685,0.00135685,0.00135685
53,249.426,0.84246,0.76893,1.10898,0.94323,0.9087,0.95572,0.76749,0.78578,0.51354,1.09595,0.00135544,0.00135544,0.00135544
54,254.109,0.81143,0.71643,1.10656,0.9452,0.89288,0.9536,0.79194,0.6982,0.5363,1.06553,0.00135402,0.00135402,0.00135402
55,258.801,0.79949,0.71756,1.08868,0.95424,0.92486,0.95657,0.78361,0.77348,0.53554,1.09731,0.00135261,0.00135261,0.00135261
56,263.499,0.89365,0.76838,1.15563,0.95509,0.93768,0.94526,0.75355,0.79525,0.54249,1.08331,0.00135119,0.00135119,0.00135119
57,268.388,0.84117,0.72556,1.11838,0.89227,0.95613,0.94718,0.76613,0.77734,0.51366,1.05907,0.00134978,0.00134978,0.00134978
58,273.104,0.83691,0.73712,1.10054,0.82293,0.97101,0.92886,0.77191,0.72155,0.5175,1.04085,0.00134836,0.00134836,0.00134836
59,277.854,0.83915,0.7393,1.12531,0.88688,0.92253,0.92878,0.74535,0.81248,0.55444,1.09869,0.00134695,0.00134695,0.00134695
60,282.579,0.81266,0.69621,1.09626,0.93682,0.91304,0.95718,0.74728,0.82388,0.527,1.13178,0.00134553,0.00134553,0.00134553
61,287.28,0.81556,0.69092,1.10979,0.91537,0.87062,0.94092,0.76996,0.80542,0.53908,1.07229,0.00134412,0.00134412,0.00134412
62,292.015,0.80885,0.68801,1.10518,0.89382,0.89243,0.92604,0.75296,0.74691,0.58488,1.0584,0.0013427,0.0013427,0.0013427
63,296.733,0.8283,0.69775,1.1131,0.86496,0.90766,0.93841,0.75255,0.77093,0.5777,1.08333,0.00134129,0.00134129,0.00134129
64,301.454,0.83629,0.7091,1.11981,0.91784,0.87325,0.95182,0.72976,0.82427,0.57323,1.14388,0.00133987,0.00133987,0.00133987
65,306.152,0.80305,0.68665,1.11561,0.99389,0.94845,0.96788,0.74215,0.8626,0.5007,1.14127,0.00133846,0.00133846,0.00133846
66,310.877,0.8173,0.68663,1.09334,0.94534,0.91785,0.95547,0.76086,0.76748,0.50455,1.0604,0.00133704,0.00133704,0.00133704
67,315.583,0.82114,0.68667,1.12317,0.85229,0.95652,0.9567,0.77153,0.77275,0.5253,1.06932,0.00133563,0.00133563,0.00133563
68,320.561,0.80053,0.67774,1.10734,0.96292,0.89281,0.95381,0.7666,0.74382,0.47759,1.05881,0.00133421,0.00133421,0.00133421
69,325.295,0.78462,0.66712,1.09642,0.97819,0.93768,0.94122,0.75259,0.81648,0.49326,1.134,0.0013328,0.0013328,0.0013328
70,330.023,0.79875,0.67071,1.10093,0.9842,0.88701,0.93131,0.75662,0.7886,0.53225,1.12204,0.00133139,0.00133139,0.00133139
71,334.741,0.77193,0.64601,1.05981,0.92429,0.9087,0.94303,0.74192,0.80386,0.51559,1.11994,0.00132997,0.00132997,0.00132997
72,339.493,0.76896,0.65318,1.08113,0.9084,0.94411,0.9594,0.73357,0.88008,0.46395,1.15626,0.00132856,0.00132856,0.00132856
73,344.231,0.77132,0.66979,1.09296,0.91751,0.90198,0.9528,0.73781,0.87751,0.48197,1.1353,0.00132714,0.00132714,0.00132714
74,349.091,0.73792,0.64907,1.0628,0.94997,0.96178,0.96308,0.76761,0.80589,0.47093,1.0927,0.00132573,0.00132573,0.00132573
75,353.823,0.74141,0.63948,1.05729,0.94201,0.93214,0.95628,0.78585,0.70504,0.49233,1.05367,0.00132431,0.00132431,0.00132431
76,358.606,0.7879,0.64773,1.07666,0.88257,0.91929,0.9435,0.75196,0.84497,0.55454,1.15863,0.0013229,0.0013229,0.0013229
77,363.372,0.8215,0.66234,1.11626,0.93448,0.90589,0.95168,0.74917,0.79171,0.50572,1.11384,0.00132148,0.00132148,0.00132148
78,368.091,0.80338,0.6734,1.09936,0.91872,0.93768,0.93669,0.6986,0.81769,0.51773,1.16333,0.00132007,0.00132007,0.00132007
79,373.005,0.78814,0.67029,1.10172,0.95732,0.9231,0.93757,0.75301,0.77955,0.49453,1.09352,0.00131865,0.00131865,0.00131865
80,377.7,0.72609,0.61296,1.0583,0.91788,0.86987,0.92309,0.72894,0.81705,0.56192,1.10447,0.00131724,0.00131724,0.00131724
81,382.377,0.72454,0.63078,1.04903,0.95214,0.9087,0.93298,0.74958,0.7493,0.53025,1.07991,0.00131582,0.00131582,0.00131582
82,387.074,0.76705,0.62863,1.07989,0.93563,0.96316,0.95554,0.78212,0.74776,0.45946,1.07903,0.00131441,0.00131441,0.00131441
83,391.803,0.76833,0.63488,1.05887,0.85706,0.93162,0.93428,0.73541,0.77095,0.53618,1.10419,0.00131299,0.00131299,0.00131299
84,396.538,0.75147,0.64128,1.06766,0.91768,0.82508,0.90006,0.70457,0.80277,0.62984,1.09266,0.00131158,0.00131158,0.00131158
85,401.223,0.72921,0.61528,1.05767,0.95885,0.9357,0.96113,0.77691,0.74478,0.48285,1.07296,0.00131016,0.00131016,0.00131016
86,405.927,0.75673,0.63755,1.07881,0.96421,0.93015,0.94103,0.74451,0.78823,0.51788,1.09567,0.00130875,0.00130875,0.00130875
87,410.66,0.7235,0.63002,1.06099,0.82995,0.93768,0.91044,0.72937,0.78511,0.5608,1.12253,0.00130733,0.00130733,0.00130733
88,415.384,0.74413,0.63941,1.06792,0.94247,0.87971,0.93088,0.73632,0.7581,0.56227,1.10406,0.00130592,0.00130592,0.00130592
89,420.11,0.76492,0.635,1.08228,0.93896,0.9087,0.94786,0.74533,0.80398,0.48038,1.15455,0.00130451,0.00130451,0.00130451
90,425.023,0.72772,0.58986,1.05714,0.96647,0.92486,0.93704,0.73523,0.7807,0.47746,1.10263,0.00130309,0.00130309,0.00130309
91,429.731,0.71899,0.59026,1.05413,0.96935,0.93768,0.93876,0.71592,0.86134,0.49272,1.15245,0.00130168,0.00130168,0.00130168
92,434.438,0.7506,0.59678,1.06427,0.94345,0.93768,0.9465,0.74726,0.77796,0.48967,1.11705,0.00130026,0.00130026,0.00130026
93,439.135,0.72377,0.61597,1.06527,0.98498,0.97101,0.96904,0.77693,0.80562,0.43302,1.10672,0.00129885,0.00129885,0.00129885
94,443.839,0.76067,0.63164,1.0897,0.91725,0.93796,0.94977,0.74836,0.78407,0.46694,1.08794,0.00129743,0.00129743,0.00129743
95,448.568,0.70808,0.63441,1.05625,0.94323,0.85407,0.91723,0.74154,0.79067,0.51216,1.11614,0.00129602,0.00129602,0.00129602
96,453.315,0.70772,0.60896,1.04013,0.85632,0.93768,0.9246,0.76227,0.74721,0.46789,1.10362,0.0012946,0.0012946,0.0012946
97,458.048,0.72908,0.60728,1.04994,0.92503,0.91544,0.93307,0.77202,0.70609,0.46482,1.07421,0.00129319,0.00129319,0.00129319
98,462.768,0.7319,0.61993,1.05867,0.94038,0.93763,0.93671,0.76534,0.72831,0.4647,1.08397,0.00129177,0.00129177,0.00129177
99,467.51,0.72435,0.58081,1.06658,0.91555,0.9087,0.9474,0.76722,0.69308,0.46923,1.04096,0.00129036,0.00129036,0.00129036
100,472.261,0.70607,0.5959,1.0485,0.9617,0.9087,0.9619,0.76472,0.77861,0.4426,1.08055,0.00128894,0.00128894,0.00128894
101,477.006,0.70242,0.58881,1.04548,0.92628,0.93334,0.937,0.74492,0.74109,0.51487,1.07781,0.00128753,0.00128753,0.00128753
102,481.971,0.69316,0.57951,1.04901,0.92408,0.92941,0.93493,0.76305,0.74356,0.47826,1.08254,0.00128611,0.00128611,0.00128611
103,486.701,0.74104,0.60116,1.0683,0.89083,0.91992,0.92574,0.76777,0.69199,0.50783,1.0562,0.0012847,0.0012847,0.0012847
104,491.442,0.70174,0.56687,1.03104,0.87339,0.92436,0.9035,0.75342,0.73489,0.49578,1.05701,0.00128328,0.00128328,0.00128328
105,496.185,0.70563,0.57004,1.04514,0.92766,0.93768,0.93198,0.74576,0.77417,0.47975,1.09003,0.00128187,0.00128187,0.00128187
106,500.894,0.70306,0.57219,1.04963,0.923,0.93249,0.93194,0.78585,0.72862,0.44017,1.07832,0.00128046,0.00128046,0.00128046
107,505.627,0.7157,0.58868,1.06174,0.95445,0.92385,0.93719,0.76738,0.77584,0.46719,1.118,0.00127904,0.00127904,0.00127904
108,510.42,0.71225,0.57272,1.05583,0.95676,0.9202,0.96281,0.7486,0.80014,0.46273,1.09873,0.00127763,0.00127763,0.00127763
109,515.162,0.70671,0.58384,1.05378,0.95826,0.97101,0.96978,0.78515,0.76138,0.39759,1.06668,0.00127621,0.00127621,0.00127621
110,519.92,0.65886,0.53429,1.0088,0.96257,0.92277,0.95543,0.76636,0.78102,0.42401,1.11096,0.0012748,0.0012748,0.0012748
111,524.648,0.67704,0.56158,1.03772,0.93216,0.93222,0.94059,0.76357,0.73508,0.46636,1.08767,0.00127338,0.00127338,0.00127338
112,529.39,0.71671,0.55728,1.05491,0.90493,0.93208,0.92893,0.7449,0.74438,0.50176,1.10192,0.00127197,0.00127197,0.00127197
113,534.292,0.67405,0.5551,1.02389,0.93382,0.90277,0.93084,0.70878,0.75681,0.49237,1.11622,0.00127055,0.00127055,0.00127055
114,538.986,0.68248,0.55921,1.04434,0.9116,0.93754,0.92996,0.71659,0.85855,0.49373,1.17445,0.00126914,0.00126914,0.00126914
115,543.691,0.69912,0.5676,1.03937,0.93676,0.91048,0.93685,0.74758,0.80992,0.48431,1.13667,0.00126772,0.00126772,0.00126772
116,548.397,0.67501,0.54436,1.02758,0.98702,0.90267,0.92771,0.75083,0.7503,0.49492,1.08106,0.00126631,0.00126631,0.00126631
117,553.097,0.63831,0.52395,1.01314,0.88714,0.89918,0.92974,0.73348,0.79766,0.50261,1.12476,0.00126489,0.00126489,0.00126489
118,557.796,0.74817,0.58451,1.06702,0.90172,0.9268,0.92073,0.7145,0.7676,0.54,1.1032,0.00126348,0.00126348,0.00126348
119,562.488,0.68698,0.57875,1.04199,0.92514,0.92354,0.94982,0.76281,0.71943,0.4843,1.05023,0.00126206,0.00126206,0.00126206
120,567.201,0.67788,0.5434,1.02085,0.96337,0.95378,0.96561,0.77361,0.70484,0.42675,1.08136,0.00126065,0.00126065,0.00126065
121,571.888,0.67052,0.55627,1.0257,0.89888,0.93768,0.95527,0.74998,0.76867,0.4744,1.12124,0.00125923,0.00125923,0.00125923
122,576.612,0.67292,0.55779,1.04021,0.90843,0.92319,0.94696,0.75931,0.76182,0.48219,1.12369,0.00125782,0.00125782,0.00125782
123,581.333,0.65659,0.54555,1.01414,0.9292,0.94065,0.96375,0.75386,0.81359,0.45853,1.12014,0.00125641,0.00125641,0.00125641
124,586.284,0.65419,0.52981,1.02654,0.9283,0.93748,0.95003,0.75133,0.72986,0.50733,1.0971,0.00125499,0.00125499,0.00125499
125,591.044,0.64984,0.53029,1.00856,0.89143,0.93768,0.93142,0.73054,0.7935,0.54747,1.11131,0.00125358,0.00125358,0.00125358
126,595.761,0.67106,0.52789,1.03918,0.96015,0.92212,0.94212,0.7683,0.77549,0.50842,1.11156,0.00125216,0.00125216,0.00125216
127,600.49,0.66356,0.53152,1.01868,0.92826,0.9242,0.93599,0.75345,0.7554,0.55576,1.06789,0.00125075,0.00125075,0.00125075
128,605.239,0.64319,0.53665,1.00883,0.94561,0.9087,0.93562,0.75683,0.73897,0.51359,1.06555,0.00124933,0.00124933,0.00124933
129,609.989,0.66628,0.53716,1.03448,0.89679,0.88145,0.89714,0.71411,0.74301,0.62733,1.09684,0.00124792,0.00124792,0.00124792
130,614.744,0.65593,0.54852,1.03621,0.87824,0.90308,0.92711,0.73327,0.75659,0.50581,1.12055,0.0012465,0.0012465,0.0012465
131,619.473,0.64937,0.54215,1.03363,0.95699,0.91509,0.93688,0.74708,0.8104,0.47843,1.10733,0.00124509,0.00124509,0.00124509
132,624.255,0.64922,0.53156,1.02673,0.94607,0.90653,0.94631,0.74347,0.79673,0.47391,1.17095,0.00124367,0.00124367,0.00124367
133,629.008,0.65835,0.53364,1.02458,0.95453,0.91761,0.94264,0.71081,0.83317,0.53672,1.20656,0.00124226,0.00124226,0.00124226
134,633.754,0.68044,0.52863,1.03113,0.92647,0.91524,0.93399,0.71606,0.80867,0.5135,1.17892,0.00124084,0.00124084,0.00124084
135,638.667,0.68628,0.52743,1.04117,0.95891,0.91595,0.94053,0.75267,0.79899,0.48569,1.12548,0.00123943,0.00123943,0.00123943
136,643.411,0.65224,0.53503,1.02391,0.95572,0.90861,0.94218,0.76382,0.74168,0.50153,1.075,0.00123801,0.00123801,0.00123801
137,648.151,0.65497,0.53017,1.02749,0.98416,0.93768,0.9446,0.77198,0.76528,0.49012,1.07594,0.0012366,0.0012366,0.0012366
138,652.88,0.60225,0.50691,0.99938,0.94177,0.928,0.94113,0.77974,0.70202,0.50004,1.03389,0.00123518,0.00123518,0.00123518
139,657.636,0.631,0.51063,1.0119,0.98993,0.90989,0.94585,0.75724,0.75145,0.49237,1.0695,0.00123377,0.00123377,0.00123377
140,662.444,0.67538,0.52921,1.02144,0.96171,0.938,0.96564,0.76572,0.76522,0.419,1.132,0.00123236,0.00123236,0.00123236
141,667.182,0.656,0.52404,1.01161,0.96369,0.92199,0.93821,0.73778,0.7761,0.45586,1.17455,0.00123094,0.00123094,0.00123094
142,671.921,0.64299,0.51503,1.00907,0.94692,0.91651,0.93911,0.74526,0.79019,0.43179,1.17481,0.00122953,0.00122953,0.00122953
143,676.663,0.63416,0.52697,1.02733,0.96233,0.91112,0.93022,0.73913,0.74164,0.43312,1.12097,0.00122811,0.00122811,0.00122811
144,681.422,0.62401,0.50659,0.99776,0.93076,0.91998,0.9404,0.75282,0.78413,0.41516,1.1192,0.0012267,0.0012267,0.0012267
145,686.173,0.68533,0.54103,1.04401,0.89157,0.9208,0.93207,0.76929,0.78866,0.46667,1.11551,0.00122528,0.00122528,0.00122528
146,691.096,0.64332,0.53421,1.0106,0.85344,0.91604,0.91895,0.78255,0.67135,0.43818,1.05504,0.00122387,0.00122387,0.00122387
147,695.891,0.64215,0.51751,1.03182,0.89407,0.89588,0.92151,0.75446,0.70004,0.45012,1.04865,0.00122245,0.00122245,0.00122245
148,700.652,0.62882,0.50533,1.00488,0.95205,0.93768,0.94682,0.74442,0.74957,0.44902,1.11393,0.00122104,0.00122104,0.00122104
149,705.392,0.61913,0.49483,1.00748,0.95464,0.92021,0.95144,0.75923,0.78769,0.45859,1.09657,0.00121962,0.00121962,0.00121962
150,710.139,0.6389,0.53088,1.0147,0.94666,0.93166,0.94929,0.78,0.74131,0.46296,1.09181,0.00121821,0.00121821,0.00121821
151,714.888,0.64096,0.5342,1.01777,0.98055,0.91204,0.93981,0.76805,0.74974,0.47142,1.11009,0.00121679,0.00121679,0.00121679
152,719.654,0.63549,0.53533,1.00822,0.96872,0.92712,0.9451,0.77526,0.74921,0.45707,1.12422,0.00121538,0.00121538,0.00121538
153,724.403,0.62672,0.51533,1.01416,0.97561,0.90485,0.94659,0.7483,0.77651,0.4767,1.14576,0.00121396,0.00121396,0.00121396
154,729.161,0.6359,0.50897,1.00266,0.94667,0.92623,0.9423,0.76072,0.80406,0.46673,1.14376,0.00121255,0.00121255,0.00121255
