epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,161.118,0.84637,0.7222,1.12741,0.83247,0.90606,0.88368,0.64036,0.93701,0.62845,1.13068,0.00133563,0.00133563,0.00133563
68,163.547,0.87996,0.75404,1.14056,0.86742,0.93363,0.89742,0.68895,0.87868,0.66132,1.08242,0.00133421,0.00133421,0.00133421
69,165.942,0.87325,0.7308,1.09508,0.92193,0.80826,0.88408,0.65096,0.92258,0.65402,1.12611,0.0013328,0.0013328,0.0013328
70,168.325,0.84127,0.73906,1.11175,0.83953,0.84545,0.86898,0.64894,0.86535,0.62195,1.12446,0.00133139,0.00133139,0.00133139
71,170.721,0.84889,0.71478,1.11936,0.84291,0.84545,0.83757,0.66166,0.8258,0.61597,1.08759,0.00132997,0.00132997,0.00132997
72,173.113,0.84571,0.72093,1.11165,0.91837,0.90475,0.91277,0.70322,0.85834,0.58972,1.08552,0.00132856,0.00132856,0.00132856
73,175.487,0.82879,0.68716,1.09906,0.91117,0.87576,0.90851,0.73155,0.8057,0.55791,1.06416,0.00132714,0.00132714,0.00132714
74,177.871,0.79697,0.71027,1.08519,0.93286,0.80927,0.87904,0.67012,0.91438,0.61702,1.10615,0.00132573,0.00132573,0.00132573
75,180.263,0.86463,0.74104,1.13651,0.905,0.86831,0.88527,0.67795,0.90291,0.58597,1.11304,0.00132431,0.00132431,0.00132431
76,182.661,0.80249,0.70605,1.08647,0.86262,0.87576,0.87697,0.64399,0.91288,0.59022,1.10777,0.0013229,0.0013229,0.0013229
77,185.083,0.8146,0.68037,1.10492,0.83958,0.92176,0.90433,0.65969,0.94139,0.60625,1.13219,0.00132148,0.00132148,0.00132148
78,187.476,0.83747,0.72187,1.1162,0.91026,0.90606,0.91384,0.68242,0.91487,0.58625,1.13142,0.00132007,0.00132007,0.00132007
79,190.088,0.85706,0.72121,1.11943,0.84481,0.93636,0.90546,0.69005,0.8908,0.58554,1.12197,0.00131865,0.00131865,0.00131865
80,192.454,0.82765,0.6783,1.11588,0.88596,0.89981,0.92306,0.72034,0.79362,0.55537,1.05613,0.00131724,0.00131724,0.00131724
81,194.812,0.80617,0.66927,1.09291,0.86954,0.89405,0.92374,0.72287,0.81444,0.53601,1.06261,0.00131582,0.00131582,0.00131582
82,197.179,0.85341,0.71858,1.12249,0.83677,0.92653,0.91598,0.71338,0.84883,0.54565,1.08552,0.00131441,0.00131441,0.00131441
83,199.551,0.87393,0.69801,1.14169,0.91183,0.85251,0.92431,0.71769,0.85281,0.58095,1.10099,0.00131299,0.00131299,0.00131299
84,201.93,0.81184,0.68439,1.1008,0.95656,0.84545,0.92188,0.71233,0.83384,0.59425,1.10815,0.00131158,0.00131158,0.00131158
85,204.283,0.8198,0.67901,1.07131,0.90546,0.88182,0.9164,0.71717,0.83046,0.61688,1.09393,0.00131016,0.00131016,0.00131016
86,206.655,0.85854,0.71055,1.15938,0.85064,0.92435,0.90594,0.6929,0.81656,0.62775,1.0784,0.00130875,0.00130875,0.00130875
87,209.034,0.804,0.67404,1.08615,0.90206,0.91374,0.92669,0.75501,0.79841,0.59349,1.07111,0.00130733,0.00130733,0.00130733
88,211.453,0.79019,0.64056,1.08464,0.93774,0.89551,0.92724,0.69892,0.9356,0.58821,1.13581,0.00130592,0.00130592,0.00130592
89,213.84,0.80707,0.64753,1.08718,0.93063,0.90606,0.90351,0.68118,0.96481,0.58012,1.1306,0.00130451,0.00130451,0.00130451
90,216.24,0.797,0.64424,1.09495,0.83817,0.92452,0.89774,0.67568,0.92234,0.55857,1.08535,0.00130309,0.00130309,0.00130309
91,218.815,0.83067,0.64855,1.09262,0.96453,0.90239,0.9254,0.67555,0.89376,0.52601,1.09764,0.00130168,0.00130168,0.00130168
92,221.196,0.83639,0.67081,1.13056,0.95087,0.90606,0.92553,0.66922,0.97737,0.56165,1.15201,0.00130026,0.00130026,0.00130026
93,223.571,0.81842,0.67534,1.09247,0.94222,0.90606,0.92525,0.68352,0.91595,0.53831,1.12676,0.00129885,0.00129885,0.00129885
94,225.973,0.81792,0.64607,1.0892,0.89471,0.93636,0.93049,0.73057,0.79356,0.53292,1.04585,0.00129743,0.00129743,0.00129743
95,228.327,0.82334,0.67328,1.1091,0.90603,0.93636,0.92245,0.72979,0.79903,0.5161,1.03038,0.00129602,0.00129602,0.00129602
96,230.678,0.78633,0.64043,1.09248,0.908,0.90606,0.92186,0.66586,0.8891,0.60427,1.09091,0.0012946,0.0012946,0.0012946
97,233.02,0.85134,0.69575,1.1353,0.93634,0.90606,0.91149,0.68275,0.84899,0.56447,1.0856,0.00129319,0.00129319,0.00129319
98,235.384,0.77186,0.61035,1.08148,0.89893,0.90606,0.91621,0.70322,0.87445,0.60039,1.09295,0.00129177,0.00129177,0.00129177
99,237.73,0.79014,0.68276,1.08468,0.93335,0.90606,0.90415,0.69612,0.84425,0.58748,1.08564,0.00129036,0.00129036,0.00129036
100,240.094,0.76408,0.62512,1.05319,0.94387,0.84545,0.88916,0.65356,0.93388,0.60641,1.11522,0.00128894,0.00128894,0.00128894
101,242.644,0.7584,0.61821,1.06083,0.96373,0.9023,0.92598,0.74653,0.7978,0.45994,1.07321,0.00128753,0.00128753,0.00128753
102,245.009,0.7212,0.59125,1.04943,0.92726,0.93636,0.93703,0.73857,0.79789,0.49557,1.05693,0.00128611,0.00128611,0.00128611
103,247.363,0.80081,0.61283,1.07542,0.91791,0.92368,0.9454,0.73909,0.83099,0.52917,1.0623,0.0012847,0.0012847,0.0012847
104,249.725,0.73654,0.60734,1.06023,0.95129,0.90294,0.9251,0.71759,0.85647,0.49945,1.08788,0.00128328,0.00128328,0.00128328
105,252.081,0.7714,0.62464,1.06933,0.9799,0.89272,0.92996,0.70995,0.8689,0.53102,1.08238,0.00128187,0.00128187,0.00128187
106,254.453,0.74936,0.59664,1.07061,0.93391,0.90606,0.9537,0.73355,0.85927,0.46905,1.06313,0.00128046,0.00128046,0.00128046
107,256.828,0.74314,0.58498,1.07673,0.94237,0.93636,0.95146,0.73425,0.82487,0.48291,1.07925,0.00127904,0.00127904,0.00127904
108,259.225,0.73799,0.56504,1.06721,0.93903,0.90073,0.90757,0.71356,0.86609,0.5499,1.09882,0.00127763,0.00127763,0.00127763
109,261.581,0.74646,0.60994,1.07145,0.8846,0.90606,0.90008,0.70647,0.84966,0.534,1.08757,0.00127621,0.00127621,0.00127621
110,263.954,0.72563,0.57429,1.05574,0.88206,0.93636,0.93381,0.71153,0.84689,0.52604,1.09633,0.0012748,0.0012748,0.0012748
111,266.522,0.73532,0.58676,1.05724,0.9022,0.93165,0.93397,0.7199,0.88078,0.53916,1.14168,0.00127338,0.00127338,0.00127338
112,268.92,0.70041,0.54271,1.03911,0.96279,0.93636,0.93466,0.73577,0.84508,0.45458,1.1284,0.00127197,0.00127197,0.00127197
113,271.297,0.72468,0.56535,1.0526,0.97396,0.93636,0.93466,0.74618,0.79767,0.45737,1.09736,0.00127055,0.00127055,0.00127055
114,273.698,0.74211,0.59026,1.07333,0.94627,0.93636,0.93469,0.74044,0.78454,0.45333,1.05434,0.00126914,0.00126914,0.00126914
115,276.088,0.71397,0.57114,1.0393,0.94392,0.93636,0.93457,0.72383,0.8155,0.48855,1.07186,0.00126772,0.00126772,0.00126772
116,278.455,0.7425,0.57836,1.07601,0.95999,0.93636,0.93532,0.70989,0.84507,0.46913,1.09451,0.00126631,0.00126631,0.00126631
117,280.812,0.71976,0.59177,1.04896,0.9687,0.93636,0.93491,0.72801,0.86472,0.46151,1.11127,0.00126489,0.00126489,0.00126489
118,283.181,0.72609,0.56568,1.05311,0.97684,0.93636,0.93338,0.72036,0.90294,0.48262,1.14517,0.00126348,0.00126348,0.00126348
119,285.544,0.73049,0.55676,1.03713,0.98055,0.92856,0.93304,0.7193,0.88754,0.4921,1.11999,0.00126206,0.00126206,0.00126206
120,287.932,0.70199,0.55926,1.02026,0.92835,0.90606,0.92811,0.70047,0.89993,0.50878,1.16006,0.00126065,0.00126065,0.00126065
121,290.312,0.72701,0.55185,1.06686,0.9567,0.93636,0.93314,0.71713,0.90517,0.48085,1.17513,0.00125923,0.00125923,0.00125923
122,292.695,0.76539,0.59276,1.08167,0.94536,0.93636,0.93429,0.73846,0.83588,0.53152,1.09729,0.00125782,0.00125782,0.00125782
123,295.09,0.73834,0.59211,1.0858,0.94165,0.93636,0.93449,0.71539,0.85761,0.51195,1.09054,0.00125641,0.00125641,0.00125641
124,297.655,0.69731,0.54131,1.06207,0.94997,0.89639,0.93007,0.7214,0.8914,0.51504,1.08795,0.00125499,0.00125499,0.00125499
125,300.008,0.69517,0.53357,1.03381,0.97254,0.90182,0.93257,0.73524,0.88958,0.49606,1.09162,0.00125358,0.00125358,0.00125358
126,302.368,0.75658,0.56074,1.07755,0.92987,0.89835,0.92327,0.74768,0.81983,0.48924,1.03984,0.00125216,0.00125216,0.00125216
127,304.719,0.71486,0.55527,1.04641,0.93207,0.85989,0.91459,0.71608,0.8546,0.51571,1.08743,0.00125075,0.00125075,0.00125075
128,307.108,0.71461,0.56333,1.03681,0.95567,0.90193,0.92703,0.73485,0.7789,0.48257,1.03328,0.00124933,0.00124933,0.00124933
129,309.485,0.71285,0.55701,1.05874,0.95771,0.90509,0.92904,0.72198,0.70967,0.4572,1.02507,0.00124792,0.00124792,0.00124792
130,311.88,0.741,0.56428,1.04729,0.93553,0.89803,0.92546,0.74858,0.67894,0.47736,0.98104,0.0012465,0.0012465,0.0012465
131,314.256,0.72806,0.54692,1.03278,0.91388,0.87576,0.91817,0.73557,0.77614,0.46634,1.00478,0.00124509,0.00124509,0.00124509
132,316.643,0.69978,0.54186,1.02334,0.916,0.90606,0.92308,0.73045,0.79975,0.48754,1.03686,0.00124367,0.00124367,0.00124367
133,319.002,0.70651,0.56804,1.03244,0.95421,0.89805,0.93016,0.71549,0.79824,0.49285,1.04995,0.00124226,0.00124226,0.00124226
134,321.365,0.71392,0.55071,1.04469,0.90898,0.90606,0.95532,0.75186,0.80447,0.47572,1.04912,0.00124084,0.00124084,0.00124084
135,323.734,0.75104,0.58094,1.0798,0.92004,0.93085,0.94518,0.7446,0.77611,0.46513,1.04588,0.00123943,0.00123943,0.00123943
136,326.309,0.66064,0.50056,1.02105,0.94371,0.93288,0.93557,0.75089,0.7675,0.45836,1.05667,0.00123801,0.00123801,0.00123801
137,328.677,0.70355,0.52085,1.06584,0.9257,0.91752,0.93532,0.73846,0.7698,0.4486,1.04754,0.0012366,0.0012366,0.0012366
138,331.063,0.68519,0.53946,1.03951,0.95267,0.93553,0.93494,0.71146,0.84944,0.4485,1.07361,0.00123518,0.00123518,0.00123518
139,333.438,0.70366,0.55061,1.05082,0.95303,0.93636,0.9356,0.7348,0.74642,0.42448,1.0242,0.00123377,0.00123377,0.00123377
140,335.847,0.71209,0.55977,1.0579,0.95009,0.93636,0.93415,0.74075,0.72295,0.42877,1.03523,0.00123236,0.00123236,0.00123236
141,338.268,0.68459,0.53633,1.0205,0.94406,0.92006,0.93344,0.7254,0.77343,0.469,1.05906,0.00123094,0.00123094,0.00123094
142,340.665,0.70663,0.533,1.06621,0.95071,0.89978,0.92517,0.71594,0.81324,0.48996,1.08511,0.00122953,0.00122953,0.00122953
143,343.053,0.7246,0.55029,1.05132,0.95578,0.90303,0.93135,0.73766,0.85232,0.47467,1.10521,0.00122811,0.00122811,0.00122811
144,345.439,0.71442,0.54292,1.06733,0.93251,0.93636,0.93656,0.74654,0.81291,0.47104,1.09712,0.0012267,0.0012267,0.0012267
145,347.833,0.65668,0.4948,1.00248,0.95407,0.93636,0.93836,0.72819,0.85073,0.47123,1.12686,0.00122528,0.00122528,0.00122528
146,350.211,0.68207,0.52082,1.03628,0.90881,0.90606,0.92841,0.73817,0.83682,0.44082,1.08541,0.00122387,0.00122387,0.00122387
147,352.592,0.65329,0.4927,1.00992,0.9717,0.90606,0.93493,0.72976,0.86425,0.43342,1.0827,0.00122245,0.00122245,0.00122245
148,355.266,0.6554,0.50973,1.00461,0.9668,0.90606,0.92637,0.73826,0.7941,0.43643,1.04817,0.00122104,0.00122104,0.00122104
149,357.642,0.63971,0.47521,0.99203,0.94245,0.93278,0.93537,0.75132,0.83116,0.4446,1.05041,0.00121962,0.00121962,0.00121962
150,360.032,0.65794,0.48035,0.99709,0.95455,0.93636,0.93812,0.74539,0.86613,0.43938,1.06696,0.00121821,0.00121821,0.00121821
151,362.406,0.69985,0.50321,1.03581,0.95526,0.93636,0.95865,0.7812,0.79958,0.42777,1.05361,0.00121679,0.00121679,0.00121679
152,364.83,0.67899,0.5134,1.03176,0.96159,0.9347,0.96083,0.75935,0.85547,0.44378,1.11009,0.00121538,0.00121538,0.00121538
153,367.21,0.69925,0.50399,1.04908,0.96672,0.93263,0.94035,0.70363,0.96973,0.47669,1.2064,0.00121396,0.00121396,0.00121396
154,369.61,0.7068,0.52112,1.01466,0.96141,0.93636,0.94089,0.70959,0.93728,0.44134,1.15735,0.00121255,0.00121255,0.00121255
155,371.983,0.68924,0.54283,1.03396,0.96306,0.93636,0.94052,0.73998,0.84553,0.42812,1.10467,0.00121113,0.00121113,0.00121113
156,374.372,0.67155,0.50252,1.04416,0.95845,0.93636,0.93832,0.74853,0.80436,0.43043,1.06289,0.00120972,0.00120972,0.00120972
157,376.747,0.66377,0.49928,1.02611,0.96043,0.93636,0.93725,0.75987,0.80072,0.41277,1.06572,0.00120831,0.00120831,0.00120831
158,379.138,0.63264,0.48914,1.01023,0.98318,0.93636,0.9367,0.73374,0.80394,0.44488,1.07247,0.00120689,0.00120689,0.00120689
159,381.757,0.66783,0.51046,1.01669,0.97985,0.93636,0.93556,0.71911,0.86123,0.48299,1.08364,0.00120548,0.00120548,0.00120548
160,384.143,0.67482,0.508,1.03266,0.97178,0.93636,0.93486,0.71216,0.80565,0.42508,1.05439,0.00120406,0.00120406,0.00120406
161,386.522,0.69463,0.50455,1.0572,0.97394,0.93636,0.93544,0.71563,0.84129,0.43525,1.08157,0.00120265,0.00120265,0.00120265
162,388.904,0.67075,0.50083,1.01284,0.9575,0.93636,0.93715,0.72891,0.84452,0.4474,1.08791,0.00120123,0.00120123,0.00120123
163,391.279,0.66282,0.498,1.02898,0.95623,0.93636,0.93924,0.709,0.82014,0.45796,1.08539,0.00119982,0.00119982,0.00119982
164,393.666,0.64341,0.50606,1.00824,0.94831,0.93636,0.93795,0.71582,0.82228,0.44237,1.10554,0.0011984,0.0011984,0.0011984
165,396.039,0.66068,0.49862,1.01857,0.95375,0.9294,0.9361,0.7388,0.85766,0.47537,1.14575,0.00119699,0.00119699,0.00119699
166,398.434,0.68737,0.51455,1.05699,0.95184,0.93474,0.93484,0.72486,0.90599,0.44444,1.12955,0.00119557,0.00119557,0.00119557
167,400.834,0.65911,0.49989,1.01044,0.95908,0.93636,0.93463,0.7364,0.83798,0.41254,1.08264,0.00119416,0.00119416,0.00119416
168,403.241,0.62106,0.47261,0.99723,0.9557,0.93636,0.93452,0.75307,0.78481,0.41164,1.05794,0.00119274,0.00119274,0.00119274
169,405.652,0.64781,0.46713,1.01626,0.94837,0.93636,0.93502,0.74719,0.81148,0.42706,1.07176,0.00119133,0.00119133,0.00119133
170,408.26,0.64332,0.49247,1.00119,0.92735,0.93324,0.93607,0.74661,0.8188,0.41983,1.07983,0.00118991,0.00118991,0.00118991
171,410.651,0.6297,0.48432,1.01229,0.91383,0.93368,0.93803,0.74532,0.8107,0.44041,1.07299,0.0011885,0.0011885,0.0011885
172,413.048,0.63198,0.47153,0.99236,0.86615,0.93192,0.93005,0.74585,0.79588,0.45823,1.05454,0.00118708,0.00118708,0.00118708
173,415.433,0.65279,0.50311,1.03368,0.92112,0.87576,0.92812,0.73215,0.80707,0.46369,1.06064,0.00118567,0.00118567,0.00118567
174,417.821,0.62789,0.46495,0.99713,0.91388,0.90606,0.92775,0.73148,0.80479,0.47602,1.06191,0.00118426,0.00118426,0.00118426
175,420.222,0.64285,0.49288,1.02837,0.93424,0.90606,0.93409,0.72107,0.79273,0.48581,1.06156,0.00118284,0.00118284,0.00118284
176,422.62,0.65364,0.51654,1.0139,0.96325,0.93636,0.93748,0.72971,0.79799,0.49587,1.06735,0.00118143,0.00118143,0.00118143
177,424.998,0.62791,0.49561,1.0081,0.95341,0.93636,0.93559,0.73102,0.78727,0.4362,1.04967,0.00118001,0.00118001,0.00118001
178,427.386,0.6547,0.50324,1.02256,0.94277,0.93636,0.93398,0.75385,0.75962,0.4339,1.04487,0.0011786,0.0011786,0.0011786
179,429.757,0.68243,0.51316,1.04516,0.95785,0.93636,0.93343,0.74311,0.75984,0.41478,1.05656,0.00117718,0.00117718,0.00117718
180,432.154,0.67128,0.513,1.03526,0.95072,0.90606,0.93895,0.75463,0.78434,0.43963,1.07953,0.00117577,0.00117577,0.00117577
181,434.55,0.65505,0.4958,1.05075,0.9393,0.88676,0.92993,0.7485,0.79317,0.45346,1.07905,0.00117435,0.00117435,0.00117435
182,436.972,0.6466,0.50281,1.01394,0.96888,0.92583,0.93456,0.73422,0.82957,0.43284,1.10707,0.00117294,0.00117294,0.00117294
183,439.354,0.62351,0.4789,0.99939,0.97865,0.92454,0.93547,0.74809,0.81706,0.42516,1.10148,0.00117152,0.00117152,0.00117152
184,441.986,0.64513,0.47285,1.01548,0.95774,0.93636,0.93921,0.7479,0.82427,0.43127,1.09443,0.00117011,0.00117011,0.00117011
185,444.363,0.65801,0.484,1.00562,0.95521,0.93636,0.94129,0.7534,0.7906,0.4111,1.07341,0.00116869,0.00116869,0.00116869
