epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,544.571,0.90668,0.80299,1.17941,0.84083,0.92918,0.91521,0.73081,0.98874,1.0794,1.1894,0.00137807,0.00137807,0.00137807
38,559.03,0.91247,0.80562,1.18409,0.88552,0.91198,0.90876,0.7409,0.89892,0.99818,1.1576,0.00137666,0.00137666,0.00137666
39,573.558,0.87823,0.77324,1.15406,0.92408,0.94017,0.95581,0.75842,0.96882,0.57753,1.08378,0.00137524,0.00137524,0.00137524
40,588.109,0.85848,0.75331,1.16158,0.78996,0.90383,0.90151,0.72118,1.02974,0.57433,1.12416,0.00137383,0.00137383,0.00137383
41,602.547,0.89173,0.75807,1.17606,0.9095,0.84726,0.88627,0.72082,0.97072,0.9313,1.21008,0.00137241,0.00137241,0.00137241
42,617.02,0.87073,0.74921,1.15815,0.85183,0.94048,0.92107,0.70761,1.00853,0.70419,1.1168,0.001371,0.001371,0.001371
43,631.481,0.87579,0.73063,1.14291,0.85638,0.92423,0.91791,0.74072,0.91735,0.62353,1.09568,0.00136958,0.00136958,0.00136958
44,645.943,0.87373,0.73812,1.13802,0.92613,0.92482,0.95387,0.76158,0.99678,0.65065,1.13147,0.00136817,0.00136817,0.00136817
45,660.463,0.88143,0.76423,1.16545,0.88929,0.95992,0.95289,0.75261,0.93411,0.52844,1.10568,0.00136675,0.00136675,0.00136675
46,674.916,0.87069,0.74212,1.15627,0.91556,0.95238,0.93497,0.77937,0.64647,0.47921,1.01497,0.00136534,0.00136534,0.00136534
47,689.429,0.85272,0.72205,1.14565,0.86344,0.90476,0.89317,0.71666,0.82539,0.51849,1.07732,0.00136392,0.00136392,0.00136392
48,703.877,0.88665,0.76617,1.17149,0.93056,0.91017,0.91781,0.73701,0.85005,0.49717,1.10387,0.00136251,0.00136251,0.00136251
49,718.316,0.85904,0.72752,1.13452,0.89788,0.95238,0.94481,0.77269,1.0072,0.51055,1.11248,0.00136109,0.00136109,0.00136109
50,732.799,0.86011,0.7318,1.16067,0.90518,0.95238,0.94873,0.7898,0.70163,0.48216,1.03895,0.00135968,0.00135968,0.00135968
51,747.346,0.82659,0.71163,1.13693,0.87352,0.96181,0.9688,0.76126,0.69571,0.61733,1.07367,0.00135826,0.00135826,0.00135826
52,761.824,0.80576,0.70104,1.12608,0.94537,0.9219,0.95861,0.79321,0.66258,0.43652,1.03938,0.00135685,0.00135685,0.00135685
53,776.351,0.86036,0.73068,1.13966,0.81468,0.96429,0.94665,0.75417,0.90584,0.55393,1.0932,0.00135544,0.00135544,0.00135544
54,790.877,0.84202,0.69406,1.1337,0.89244,0.90342,0.92953,0.78205,0.70984,0.48773,1.03005,0.00135402,0.00135402,0.00135402
55,805.31,0.88447,0.75489,1.17292,0.8447,0.89286,0.89512,0.74034,0.68592,0.47699,1.03624,0.00135261,0.00135261,0.00135261
56,819.758,0.85768,0.72337,1.14685,0.78485,0.90403,0.89308,0.72744,0.82888,0.58613,1.04622,0.00135119,0.00135119,0.00135119
57,834.178,0.81368,0.68968,1.10898,0.92944,0.92208,0.95572,0.80274,0.7364,0.46291,1.03317,0.00134978,0.00134978,0.00134978
58,848.7,0.82998,0.6819,1.13609,0.80122,0.95349,0.92481,0.76751,0.7537,0.41485,1.0416,0.00134836,0.00134836,0.00134836
59,863.13,0.8333,0.69087,1.12579,0.89701,0.96429,0.95194,0.79967,0.70756,0.41031,1.03546,0.00134695,0.00134695,0.00134695
60,877.546,0.84446,0.68332,1.13012,0.90057,0.92857,0.94016,0.77511,0.81235,0.58444,1.04896,0.00134553,0.00134553,0.00134553
61,891.96,0.83195,0.68642,1.11073,0.85277,0.9603,0.944,0.79442,0.73903,0.486,1.04316,0.00134412,0.00134412,0.00134412
62,906.419,0.82634,0.68695,1.13254,0.96848,0.91017,0.95624,0.80304,0.9479,0.50331,1.09825,0.0013427,0.0013427,0.0013427
63,920.951,0.83236,0.68532,1.14594,0.94942,0.87894,0.95517,0.78791,0.85863,0.46994,1.06424,0.00134129,0.00134129,0.00134129
64,935.396,0.84148,0.6825,1.13141,0.93282,0.9193,0.9561,0.80693,0.71019,0.43265,1.03786,0.00133987,0.00133987,0.00133987
65,949.907,0.80588,0.65518,1.10505,0.94867,0.90473,0.95636,0.78928,0.76508,0.4369,1.04395,0.00133846,0.00133846,0.00133846
66,964.376,0.81459,0.6658,1.10492,0.94368,0.94983,0.96163,0.81531,0.8045,0.42846,1.03401,0.00133704,0.00133704,0.00133704
67,978.903,0.78778,0.67273,1.10505,0.93661,0.90425,0.95877,0.79268,0.98933,0.71202,1.15838,0.00133563,0.00133563,0.00133563
68,993.332,0.80126,0.64962,1.10774,0.92147,0.94207,0.94772,0.80361,0.77637,0.55039,1.06479,0.00133421,0.00133421,0.00133421
69,1007.76,0.80294,0.69178,1.13341,0.89961,0.90891,0.95572,0.80278,0.90143,0.59456,1.08214,0.0013328,0.0013328,0.0013328
70,1022.2,0.80243,0.6899,1.10807,0.90903,0.93136,0.96594,0.81106,0.7533,0.40025,1.03266,0.00133139,0.00133139,0.00133139
71,1036.64,0.79419,0.68008,1.10532,0.95009,0.92348,0.96142,0.79984,0.84893,0.44764,1.05377,0.00132997,0.00132997,0.00132997
72,1051.07,0.76488,0.64184,1.08117,0.91825,0.96429,0.96246,0.80437,0.92499,0.52165,1.06146,0.00132856,0.00132856,0.00132856
73,1065.52,0.79126,0.6318,1.10066,0.87555,0.94589,0.94784,0.78264,0.84524,0.51751,1.0495,0.00132714,0.00132714,0.00132714
74,1080,0.79375,0.63666,1.08832,0.90332,0.94072,0.95991,0.79438,0.9037,0.56173,1.08593,0.00132573,0.00132573,0.00132573
75,1094.47,0.79663,0.65231,1.10168,0.93837,0.93797,0.94527,0.77692,0.80935,0.42352,1.06556,0.00132431,0.00132431,0.00132431
76,1108.92,0.77258,0.63562,1.08736,0.96738,0.89827,0.96271,0.79038,0.86502,0.4011,1.06309,0.0013229,0.0013229,0.0013229
77,1123.34,0.7599,0.61468,1.07387,0.94496,0.92566,0.95724,0.78393,0.89936,0.43729,1.07625,0.00132148,0.00132148,0.00132148
78,1137.78,0.77378,0.62658,1.09476,0.92107,0.92475,0.95683,0.80703,0.84122,0.4428,1.04248,0.00132007,0.00132007,0.00132007
79,1152.23,0.75636,0.61803,1.07574,0.93971,0.92208,0.94059,0.80962,0.82795,0.43095,1.0698,0.00131865,0.00131865,0.00131865
80,1166.69,0.75324,0.61481,1.07553,0.90894,0.91887,0.95893,0.79452,0.83237,0.39304,1.06547,0.00131724,0.00131724,0.00131724
81,1181.14,0.76125,0.62019,1.08053,0.94539,0.92208,0.95996,0.80994,0.86912,0.4695,1.05616,0.00131582,0.00131582,0.00131582
82,1195.59,0.75165,0.60508,1.08424,0.94822,0.88636,0.94487,0.82236,0.72742,0.39307,1.01709,0.00131441,0.00131441,0.00131441
83,1210.09,0.74506,0.60532,1.07377,0.93586,0.89827,0.95605,0.78785,0.81449,0.38719,1.05353,0.00131299,0.00131299,0.00131299
84,1224.52,0.72712,0.61497,1.07316,0.86279,0.91714,0.92254,0.78195,0.72314,0.52164,1.06215,0.00131158,0.00131158,0.00131158
85,1239.01,0.78191,0.62365,1.10827,0.88785,0.90443,0.93259,0.78552,0.77313,0.47616,1.06175,0.00131016,0.00131016,0.00131016
86,1253.45,0.74571,0.61023,1.07921,0.90257,0.92746,0.93515,0.77656,0.89364,0.48414,1.06091,0.00130875,0.00130875,0.00130875
87,1267.91,0.73799,0.61162,1.0778,0.91239,0.91017,0.91242,0.79352,0.79359,0.47234,1.02901,0.00130733,0.00130733,0.00130733
88,1282.37,0.756,0.59433,1.0745,0.94213,0.91518,0.94015,0.80183,0.84892,0.45703,1.04081,0.00130592,0.00130592,0.00130592
89,1296.88,0.76451,0.61082,1.09586,0.93185,0.908,0.93329,0.79441,0.86506,0.54608,1.05838,0.00130451,0.00130451,0.00130451
90,1311.33,0.7466,0.59128,1.07601,0.96045,0.92018,0.93942,0.78847,0.78303,0.45288,1.04957,0.00130309,0.00130309,0.00130309
91,1325.78,0.76932,0.61434,1.10332,0.95701,0.91984,0.94558,0.80789,0.77937,0.62417,1.05519,0.00130168,0.00130168,0.00130168
92,1340.2,0.76098,0.62424,1.08147,0.91655,0.93896,0.95678,0.76829,0.88786,0.48123,1.06506,0.00130026,0.00130026,0.00130026
93,1354.68,0.75464,0.6233,1.10071,0.95326,0.89242,0.94021,0.77955,0.7838,0.40335,1.03202,0.00129885,0.00129885,0.00129885
94,1369.11,0.73784,0.61405,1.07143,0.90579,0.91765,0.93725,0.79941,0.83275,0.40911,1.03536,0.00129743,0.00129743,0.00129743
95,1383.55,0.73225,0.59536,1.07205,0.94219,0.93642,0.94536,0.77624,0.92033,0.44201,1.09008,0.00129602,0.00129602,0.00129602
96,1397.99,0.7284,0.57998,1.06525,0.9439,0.91806,0.94361,0.80297,0.74943,0.4229,1.03417,0.0012946,0.0012946,0.0012946
97,1412.45,0.7138,0.57773,1.06527,0.94001,0.92208,0.94223,0.82036,0.79911,0.39853,1.04622,0.00129319,0.00129319,0.00129319
98,1426.89,0.71853,0.59153,1.06856,0.965,0.92208,0.94545,0.79831,0.78489,0.47459,1.03108,0.00129177,0.00129177,0.00129177
99,1441.34,0.7221,0.59519,1.06533,0.87671,0.92203,0.92336,0.76952,0.91921,0.42249,1.06868,0.00129036,0.00129036,0.00129036
100,1455.77,0.73394,0.57594,1.06504,0.92141,0.93653,0.93691,0.78507,0.86681,0.56347,1.0711,0.00128894,0.00128894,0.00128894
101,1470.26,0.70553,0.56999,1.07511,0.92748,0.93401,0.94069,0.77954,0.83434,0.45554,1.08603,0.00128753,0.00128753,0.00128753
102,1484.7,0.73083,0.58928,1.07061,0.94164,0.92779,0.96639,0.7781,1.01817,0.43193,1.10909,0.00128611,0.00128611,0.00128611
103,1499.16,0.71239,0.57749,1.0692,0.91117,0.92601,0.93638,0.79579,0.90903,0.42914,1.0482,0.0012847,0.0012847,0.0012847
104,1513.62,0.72801,0.5727,1.0769,0.90437,0.92708,0.93649,0.80234,0.84432,0.41333,1.05133,0.00128328,0.00128328,0.00128328
105,1528.05,0.72862,0.58788,1.07425,0.9175,0.92719,0.95608,0.82323,0.77867,0.41162,1.03326,0.00128187,0.00128187,0.00128187
106,1542.6,0.71497,0.56687,1.0733,0.88492,0.94589,0.93901,0.79818,0.74015,0.38106,1.03812,0.00128046,0.00128046,0.00128046
107,1557.05,0.68329,0.55675,1.03582,0.90281,0.96591,0.96554,0.81395,0.85497,0.39979,1.05906,0.00127904,0.00127904,0.00127904
108,1571.53,0.70341,0.57453,1.05537,0.8921,0.92208,0.93217,0.78204,0.6794,0.37497,1.0234,0.00127763,0.00127763,0.00127763
109,1585.96,0.70882,0.55697,1.04097,0.91178,0.95686,0.9665,0.83848,0.83787,0.41518,1.04677,0.00127621,0.00127621,0.00127621
110,1600.51,0.70268,0.55059,1.06081,0.92522,0.94077,0.94672,0.80561,0.77394,0.42324,1.04375,0.0012748,0.0012748,0.0012748
111,1614.95,0.69496,0.54572,1.04674,0.95053,0.91636,0.94595,0.79734,0.80042,0.38936,1.05324,0.00127338,0.00127338,0.00127338
112,1629.42,0.69236,0.55758,1.05189,0.95506,0.88636,0.94556,0.77797,0.90974,0.40142,1.07012,0.00127197,0.00127197,0.00127197
113,1643.84,0.69339,0.55755,1.03479,0.96413,0.90784,0.96538,0.81222,0.9019,0.4003,1.05306,0.00127055,0.00127055,0.00127055
114,1658.32,0.69071,0.55478,1.04127,0.91078,0.94567,0.94307,0.79972,0.97406,0.47146,1.07036,0.00126914,0.00126914,0.00126914
115,1672.78,0.71187,0.58033,1.06087,0.94832,0.89115,0.96322,0.83267,0.98054,0.44546,1.10711,0.00126772,0.00126772,0.00126772
116,1687.26,0.70511,0.57504,1.04939,0.95784,0.90513,0.93791,0.81689,0.78974,0.4055,1.03524,0.00126631,0.00126631,0.00126631
117,1701.7,0.70625,0.56501,1.07313,0.92552,0.93398,0.94323,0.81767,0.77366,0.36746,1.03597,0.00126489,0.00126489,0.00126489
118,1716.2,0.68412,0.56083,1.04348,0.90313,0.91017,0.93037,0.78621,0.85144,0.88504,1.10295,0.00126348,0.00126348,0.00126348
119,1730.66,0.68433,0.54922,1.04211,0.92453,0.9321,0.94109,0.79653,0.75191,0.43599,1.03475,0.00126206,0.00126206,0.00126206
120,1745.14,0.69049,0.53312,1.04084,0.94022,0.92208,0.9412,0.79244,0.7376,0.38599,1.02683,0.00126065,0.00126065,0.00126065
121,1759.57,0.68531,0.53083,1.04332,0.93788,0.91791,0.94199,0.80849,0.8943,0.41118,1.0525,0.00125923,0.00125923,0.00125923
122,1774.04,0.6695,0.52687,1.03632,0.93441,0.89827,0.9538,0.82017,0.75536,0.37752,1.01944,0.00125782,0.00125782,0.00125782
123,1788.49,0.66922,0.54184,1.05033,0.93491,0.89827,0.95622,0.7897,0.85541,0.40988,1.05495,0.00125641,0.00125641,0.00125641
124,1802.99,0.67658,0.53925,1.03718,0.95284,0.90452,0.94754,0.80309,0.92174,0.46665,1.09078,0.00125499,0.00125499,0.00125499
125,1817.47,0.68112,0.53036,1.0341,0.95186,0.89827,0.94265,0.79181,0.88054,0.45786,1.08281,0.00125358,0.00125358,0.00125358
126,1831.95,0.67597,0.53064,1.05045,0.93394,0.92208,0.94618,0.808,0.724,0.41608,1.03767,0.00125216,0.00125216,0.00125216
127,1846.41,0.66165,0.51293,1.04095,0.89043,0.93398,0.93648,0.82151,0.74544,0.41899,1.02774,0.00125075,0.00125075,0.00125075
128,1860.88,0.6566,0.5236,1.0238,0.89595,0.93828,0.94194,0.81363,0.83644,0.47422,1.04503,0.00124933,0.00124933,0.00124933
129,1875.32,0.64966,0.49942,1.01196,0.86591,0.93166,0.94177,0.80452,0.71577,0.38224,1.01963,0.00124792,0.00124792,0.00124792
130,1889.79,0.6908,0.55339,1.04242,0.89062,0.94589,0.94043,0.79906,0.90044,0.46455,1.04418,0.0012465,0.0012465,0.0012465
131,1904.24,0.68126,0.54174,1.0363,0.92361,0.93284,0.94901,0.80401,0.84329,0.40013,1.05788,0.00124509,0.00124509,0.00124509
132,1918.72,0.66626,0.52291,1.03949,0.94826,0.91928,0.93816,0.80607,0.94749,0.37553,1.06557,0.00124367,0.00124367,0.00124367
133,1933.15,0.63365,0.4929,1.00679,0.92526,0.94589,0.94479,0.80912,0.83189,0.41394,1.04727,0.00124226,0.00124226,0.00124226
134,1947.63,0.63972,0.52091,1.01184,0.89642,0.93398,0.94543,0.80781,0.76172,0.42192,1.03099,0.00124084,0.00124084,0.00124084
135,1962.05,0.67481,0.53674,1.04019,0.92955,0.89768,0.93181,0.78079,0.95462,0.44413,1.0687,0.00123943,0.00123943,0.00123943
136,1976.53,0.65698,0.51818,1.03911,0.94204,0.90397,0.94614,0.79088,1.03004,0.44763,1.10491,0.00123801,0.00123801,0.00123801
137,1990.92,0.64272,0.50543,1.01348,0.949,0.90691,0.9487,0.79432,1.00032,0.42259,1.10361,0.0012366,0.0012366,0.0012366
138,2005.36,0.64843,0.50567,1.02748,0.96315,0.90611,0.9452,0.79383,0.87876,0.40175,1.06522,0.00123518,0.00123518,0.00123518
139,2019.77,0.64359,0.51622,1.01281,0.94874,0.88936,0.94214,0.79178,0.84209,0.37616,1.07371,0.00123377,0.00123377,0.00123377
140,2034.22,0.65932,0.50602,1.02838,0.9337,0.9308,0.94269,0.81268,0.86912,0.37954,1.04734,0.00123236,0.00123236,0.00123236
141,2048.65,0.63226,0.50379,1.01285,0.94862,0.91113,0.94605,0.82466,0.86511,0.37979,1.04078,0.00123094,0.00123094,0.00123094
142,2063.15,0.63041,0.49779,1.00577,0.96625,0.91759,0.94565,0.82615,0.78944,0.3767,1.02374,0.00122953,0.00122953,0.00122953
143,2077.58,0.64528,0.52504,1.0195,0.95444,0.92041,0.94465,0.80433,0.78193,0.33326,1.04915,0.00122811,0.00122811,0.00122811
144,2092.03,0.64077,0.51424,1.01513,0.94923,0.94451,0.94709,0.79663,0.71071,0.33729,1.03566,0.0012267,0.0012267,0.0012267
145,2106.46,0.63992,0.49783,1.02113,0.93483,0.92208,0.95062,0.81233,0.82543,0.41876,1.05697,0.00122528,0.00122528,0.00122528
146,2120.95,0.64006,0.51514,1.0321,0.95358,0.89105,0.93737,0.80026,0.92797,0.49554,1.07575,0.00122387,0.00122387,0.00122387
147,2135.39,0.64124,0.51239,1.02014,0.94986,0.91017,0.94122,0.80946,0.84473,0.41123,1.0476,0.00122245,0.00122245,0.00122245
148,2149.87,0.65335,0.50591,1.0343,0.89091,0.94589,0.94535,0.79493,0.83453,0.41882,1.05863,0.00122104,0.00122104,0.00122104
149,2164.28,0.64324,0.51126,1.02483,0.94239,0.9199,0.94605,0.80115,0.80532,0.35471,1.04852,0.00121962,0.00121962,0.00121962
150,2178.75,0.63824,0.50407,1.01759,0.95752,0.90016,0.94665,0.80943,0.79764,0.35242,1.03878,0.00121821,0.00121821,0.00121821
151,2193.16,0.6458,0.51258,1.01616,0.96393,0.8964,0.94307,0.79162,0.83422,0.41469,1.06516,0.00121679,0.00121679,0.00121679
152,2207.65,0.62599,0.4994,1.01704,0.92079,0.93398,0.93969,0.80373,0.73478,0.36074,1.04408,0.00121538,0.00121538,0.00121538
153,2222.08,0.63865,0.51696,1.02387,0.9108,0.94589,0.94521,0.80211,0.73198,0.40497,1.04749,0.00121396,0.00121396,0.00121396
154,2236.53,0.62074,0.48888,0.99889,0.96064,0.93451,0.94574,0.79117,0.77698,0.40473,1.05346,0.00121255,0.00121255,0.00121255
155,2250.93,0.64127,0.50541,1.02035,0.92852,0.93918,0.94704,0.82063,0.82544,0.37599,1.03569,0.00121113,0.00121113,0.00121113
156,2265.36,0.62541,0.49138,1.01106,0.94328,0.93173,0.94469,0.80117,0.94002,0.40285,1.0714,0.00120972,0.00120972,0.00120972
157,2279.74,0.58935,0.47126,0.99925,0.95881,0.91988,0.9443,0.80453,0.82951,0.36665,1.05629,0.00120831,0.00120831,0.00120831
158,2294.16,0.61698,0.47747,1.0187,0.9406,0.92008,0.94702,0.80154,0.85586,0.3708,1.06375,0.00120689,0.00120689,0.00120689
159,2308.55,0.61148,0.48832,1.01094,0.92751,0.92046,0.94498,0.7919,0.84467,0.37608,1.05436,0.00120548,0.00120548,0.00120548
160,2322.99,0.61448,0.47606,1.00629,0.96739,0.89458,0.9401,0.78845,0.74607,0.37052,1.06309,0.00120406,0.00120406,0.00120406
161,2337.38,0.62883,0.50017,1.0264,0.95457,0.91017,0.93868,0.79037,0.81257,0.37077,1.0575,0.00120265,0.00120265,0.00120265
162,2351.82,0.6124,0.48094,1.00703,0.94352,0.94589,0.94552,0.76857,0.80539,0.35536,1.05912,0.00120123,0.00120123,0.00120123
163,2366.26,0.62727,0.50578,1.01834,0.93724,0.91017,0.94228,0.77818,0.83081,0.39267,1.06867,0.00119982,0.00119982,0.00119982
164,2380.75,0.60516,0.47998,1.00762,0.90493,0.91925,0.94108,0.78497,0.86143,0.3564,1.06765,0.0011984,0.0011984,0.0011984
165,2395.22,0.60292,0.48613,0.99191,0.94116,0.92034,0.96055,0.80056,0.86003,0.38097,1.06459,0.00119699,0.00119699,0.00119699
166,2409.7,0.60534,0.47166,1.00331,0.95124,0.90663,0.96145,0.80674,0.91934,0.39194,1.07494,0.00119557,0.00119557,0.00119557
167,2424.12,0.61562,0.50396,1.00951,0.93042,0.90826,0.94647,0.78614,0.94271,0.41817,1.09759,0.00119416,0.00119416,0.00119416
168,2438.61,0.59463,0.48723,1.00486,0.87201,0.93398,0.9364,0.79273,0.76138,0.34278,1.06149,0.00119274,0.00119274,0.00119274
169,2453.05,0.61173,0.47597,0.99618,0.98233,0.88607,0.94587,0.80145,0.81623,0.36808,1.05879,0.00119133,0.00119133,0.00119133
170,2467.53,0.58471,0.47349,0.98032,0.87692,0.93398,0.9425,0.81134,0.8192,0.40414,1.06383,0.00118991,0.00118991,0.00118991
171,2481.98,0.58467,0.47062,0.99441,0.96568,0.89661,0.94697,0.80747,0.83391,0.43911,1.07541,0.0011885,0.0011885,0.0011885
172,2496.49,0.5987,0.48419,0.99864,0.95717,0.90299,0.94664,0.79941,0.84224,0.40819,1.07606,0.00118708,0.00118708,0.00118708
173,2510.91,0.58411,0.47835,0.99754,0.96252,0.90749,0.94319,0.79301,0.82641,0.37149,1.0675,0.00118567,0.00118567,0.00118567
174,2525.36,0.59693,0.46861,1.00677,0.91957,0.92208,0.94347,0.77511,0.83327,0.37376,1.07867,0.00118426,0.00118426,0.00118426
175,2539.79,0.58655,0.4696,0.99753,0.90969,0.94482,0.94698,0.79508,0.87844,0.3838,1.07282,0.00118284,0.00118284,0.00118284
176,2554.25,0.60191,0.46206,1.00024,0.87777,0.94487,0.95653,0.81917,0.87886,0.38161,1.07165,0.00118143,0.00118143,0.00118143
177,2568.66,0.63102,0.50317,1.02427,0.95096,0.92062,0.95487,0.79154,0.92555,0.38811,1.07249,0.00118001,0.00118001,0.00118001
178,2583.14,0.61452,0.488,1.01574,0.95834,0.89827,0.94745,0.79986,0.90986,0.39264,1.06939,0.0011786,0.0011786,0.0011786
179,2597.57,0.60515,0.46524,0.99942,0.95547,0.97301,0.97219,0.81546,0.87396,0.35809,1.05796,0.00117718,0.00117718,0.00117718
180,2612.05,0.58409,0.44803,0.97764,0.88714,0.97159,0.96727,0.81386,0.88245,0.41629,1.06923,0.00117577,0.00117577,0.00117577
181,2626.45,0.58419,0.45675,0.99865,0.96432,0.90359,0.94725,0.78976,0.87843,0.40273,1.08881,0.00117435,0.00117435,0.00117435
182,2640.91,0.57629,0.44694,0.98391,0.95651,0.91017,0.94183,0.80447,0.96361,0.46303,1.10907,0.00117294,0.00117294,0.00117294
183,2655.34,0.55791,0.44849,0.98343,0.96495,0.919,0.96599,0.81725,0.91602,0.38151,1.07744,0.00117152,0.00117152,0.00117152
184,2669.8,0.56961,0.44307,0.98307,0.96588,0.93809,0.95985,0.81063,0.76101,0.34638,1.03971,0.00117011,0.00117011,0.00117011
