epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,121.641,0.65484,0.63725,0.89729,0.8837,0.86413,0.90696,0.71987,0.69864,0.56348,1.10515,0.00117435,0.00117435,0.00117435
182,122.284,0.80935,0.87738,1.14479,0.88725,0.8574,0.89769,0.70473,0.70798,0.57532,1.11,0.00117294,0.00117294,0.00117294
183,122.929,0.88451,0.75697,1.15539,0.90885,0.86169,0.90518,0.69905,0.76938,0.55897,1.14144,0.00117152,0.00117152,0.00117152
184,123.581,0.64338,0.58843,0.92906,0.94898,0.89648,0.92459,0.70138,0.81101,0.57264,1.16522,0.00117011,0.00117011,0.00117011
185,124.221,0.76674,0.65004,0.98373,0.94898,0.89648,0.92459,0.70138,0.81101,0.57264,1.16522,0.00116869,0.00116869,0.00116869
186,124.876,0.83447,0.72334,1.02051,0.90258,0.9,0.91526,0.70467,0.82559,0.61729,1.16701,0.00116728,0.00116728,0.00116728
187,125.53,0.65517,0.60823,0.91727,0.87591,0.9,0.90336,0.70544,0.77598,0.59743,1.14091,0.00116586,0.00116586,0.00116586
188,126.188,0.74923,0.6354,1.01064,0.84292,0.92838,0.9098,0.73821,0.72904,0.56107,1.11404,0.00116445,0.00116445,0.00116445
189,126.839,0.47356,0.54236,0.92768,0.84292,0.92838,0.9098,0.73821,0.72904,0.56107,1.11404,0.00116303,0.00116303,0.00116303
190,127.647,0.51159,0.54025,0.90545,0.90188,0.93333,0.91665,0.73283,0.78108,0.55455,1.13028,0.00116162,0.00116162,0.00116162
191,128.304,0.5719,0.49287,0.91918,0.91808,0.93333,0.92334,0.75536,0.76436,0.53455,1.11419,0.00116021,0.00116021,0.00116021
192,128.961,0.85175,0.6892,1.07308,0.95313,0.92241,0.93012,0.75099,0.76116,0.52389,1.11037,0.00115879,0.00115879,0.00115879
193,129.608,0.73005,0.6715,0.98499,0.95313,0.92241,0.93012,0.75099,0.76116,0.52389,1.11037,0.00115738,0.00115738,0.00115738
194,130.257,0.56003,0.5619,0.91218,0.93615,0.93333,0.94648,0.75469,0.74148,0.50619,1.10708,0.00115596,0.00115596,0.00115596
195,130.899,0.6571,0.57977,0.94726,0.92836,0.92735,0.95671,0.75275,0.74673,0.5078,1.11141,0.00115455,0.00115455,0.00115455
196,131.547,0.62091,0.74731,0.95053,0.94135,0.93333,0.95664,0.76513,0.746,0.49721,1.10904,0.00115313,0.00115313,0.00115313
197,132.183,0.8782,0.67065,1.11875,0.94135,0.93333,0.95664,0.76513,0.746,0.49721,1.10904,0.00115172,0.00115172,0.00115172
198,132.831,0.50448,0.46353,0.87052,0.96914,0.93333,0.95262,0.7513,0.77956,0.48574,1.13115,0.0011503,0.0011503,0.0011503
199,133.491,0.7122,0.58741,0.95582,0.97046,0.92661,0.94958,0.74988,0.78103,0.49019,1.12269,0.00114889,0.00114889,0.00114889
200,134.133,1.00154,0.78334,1.33556,0.9686,0.9,0.94764,0.72808,0.76498,0.51214,1.10711,0.00114747,0.00114747,0.00114747
201,134.922,1.20766,0.96073,1.4731,0.9686,0.9,0.94764,0.72808,0.76498,0.51214,1.10711,0.00114606,0.00114606,0.00114606
202,135.56,1.08993,0.82505,1.52547,0.94207,0.9,0.9463,0.75107,0.74516,0.51629,1.10803,0.00114464,0.00114464,0.00114464
203,136.206,0.58542,0.60329,0.92159,0.90244,0.93333,0.93844,0.74654,0.7372,0.53119,1.1034,0.00114323,0.00114323,0.00114323
204,136.856,0.69232,0.93279,1.10925,0.86014,0.86571,0.88862,0.69461,0.76886,0.59078,1.12218,0.00114181,0.00114181,0.00114181
205,137.492,0.70553,0.54903,0.93763,0.86014,0.86571,0.88862,0.69461,0.76886,0.59078,1.12218,0.0011404,0.0011404,0.0011404
206,138.142,0.62252,0.59553,0.96323,0.8906,0.83333,0.8558,0.68756,0.7769,0.59009,1.13611,0.00113898,0.00113898,0.00113898
207,138.788,0.68879,0.61308,0.95477,0.88579,0.86142,0.86812,0.68285,0.80447,0.59873,1.14156,0.00113757,0.00113757,0.00113757
208,139.436,0.57622,0.56184,0.9438,0.86732,0.86204,0.8888,0.69593,0.78978,0.53961,1.14083,0.00113616,0.00113616,0.00113616
209,140.084,0.53904,0.49414,0.90235,0.86732,0.86204,0.8888,0.69593,0.78978,0.53961,1.14083,0.00113474,0.00113474,0.00113474
210,140.737,0.58344,0.54495,0.9278,0.85508,0.9,0.90648,0.71457,0.78273,0.51807,1.14626,0.00113333,0.00113333,0.00113333
211,141.379,0.59978,0.57758,1.01409,0.93628,0.91349,0.92991,0.73555,0.78869,0.50946,1.16468,0.00113191,0.00113191,0.00113191
212,142.051,0.61149,0.54294,0.92735,0.9411,0.91181,0.92979,0.73223,0.80212,0.52843,1.16689,0.0011305,0.0011305,0.0011305
213,142.848,0.64236,0.62472,0.94132,0.9411,0.91181,0.92979,0.73223,0.80212,0.52843,1.16689,0.00112908,0.00112908,0.00112908
214,143.492,0.78528,0.6074,1.11116,0.94349,0.93141,0.92988,0.73834,0.7631,0.53701,1.15366,0.00112767,0.00112767,0.00112767
215,144.143,0.58863,0.51395,0.95311,0.94888,0.92755,0.9299,0.73543,0.75442,0.53746,1.14642,0.00112625,0.00112625,0.00112625
216,144.795,0.66237,0.5346,0.97352,0.94935,0.92774,0.92987,0.70882,0.80065,0.5282,1.16359,0.00112484,0.00112484,0.00112484
217,145.428,0.64714,0.61029,0.9537,0.94935,0.92774,0.92987,0.70882,0.80065,0.5282,1.16359,0.00112342,0.00112342,0.00112342
218,146.084,0.64683,0.68044,1.05886,0.9696,0.9,0.92379,0.72843,0.78582,0.51835,1.15538,0.00112201,0.00112201,0.00112201
219,146.734,0.68294,0.56469,0.937,0.93491,0.92354,0.91984,0.72923,0.78954,0.51927,1.16615,0.00112059,0.00112059,0.00112059
220,147.388,0.69845,0.58682,0.97474,0.97586,0.9,0.92632,0.72164,0.80988,0.54522,1.18538,0.00111918,0.00111918,0.00111918
221,148.029,0.67373,0.54704,1.05399,0.97586,0.9,0.92632,0.72164,0.80988,0.54522,1.18538,0.00111776,0.00111776,0.00111776
222,148.688,0.67789,0.54085,1.00235,0.98113,0.93333,0.92966,0.70884,0.79445,0.52848,1.1832,0.00111635,0.00111635,0.00111635
223,149.335,0.58572,0.589,0.93262,0.98142,0.92447,0.92958,0.71679,0.79461,0.50759,1.18675,0.00111493,0.00111493,0.00111493
224,149.993,1.21917,1.44757,1.23862,0.93819,0.92713,0.90299,0.69179,0.79367,0.50976,1.1865,0.00111352,0.00111352,0.00111352
225,150.632,0.62916,0.54152,1.01758,0.93819,0.92713,0.90299,0.69179,0.79367,0.50976,1.1865,0.0011121,0.0011121,0.0011121
226,151.443,0.84639,0.85314,1.13682,0.92617,0.92821,0.90313,0.68408,0.76534,0.48019,1.18115,0.00111069,0.00111069,0.00111069
227,152.108,0.725,0.63142,0.98188,0.86582,0.93333,0.89155,0.67262,0.78857,0.49278,1.19665,0.00110928,0.00110928,0.00110928
228,152.767,0.6688,0.56394,0.91849,0.84104,0.93333,0.88567,0.68089,0.77894,0.50447,1.16851,0.00110786,0.00110786,0.00110786
229,153.403,0.51644,0.47551,0.93875,0.84104,0.93333,0.88567,0.68089,0.77894,0.50447,1.16851,0.00110645,0.00110645,0.00110645
230,154.062,0.71196,0.6179,1.03878,0.87544,0.92141,0.90958,0.71656,0.7486,0.51273,1.14119,0.00110503,0.00110503,0.00110503
231,154.725,0.60645,0.54822,0.91042,0.90603,0.86667,0.90906,0.72955,0.71986,0.47004,1.1311,0.00110362,0.00110362,0.00110362
232,155.378,0.78624,0.62793,1.03039,0.96256,0.9,0.91955,0.73993,0.73616,0.47348,1.13788,0.0011022,0.0011022,0.0011022
233,156.018,0.55701,0.47045,0.92169,0.96256,0.9,0.91955,0.73993,0.73616,0.47348,1.13788,0.00110079,0.00110079,0.00110079
234,156.668,0.71242,0.61754,1.09628,0.97609,0.9,0.91948,0.74627,0.77541,0.47649,1.17406,0.00109937,0.00109937,0.00109937
235,157.315,0.65933,0.55613,1.08558,0.97477,0.9,0.92122,0.73049,0.80859,0.52996,1.19757,0.00109796,0.00109796,0.00109796
236,157.967,0.65286,0.53668,0.94606,0.95566,0.93333,0.92946,0.7265,0.83263,0.53768,1.21667,0.00109654,0.00109654,0.00109654
237,158.601,0.62099,0.67483,1.12465,0.95566,0.93333,0.92946,0.7265,0.83263,0.53768,1.21667,0.00109513,0.00109513,0.00109513
238,159.408,0.89713,0.62053,1.30482,0.94925,0.93333,0.93455,0.72091,0.80731,0.49797,1.21041,0.00109371,0.00109371,0.00109371
239,160.056,0.52104,0.632,0.94381,0.93972,0.93333,0.93539,0.72919,0.78831,0.49372,1.22072,0.0010923,0.0010923,0.0010923
240,160.709,0.70758,0.57043,1.03925,0.95118,0.93333,0.93136,0.73401,0.82533,0.53552,1.23074,0.00109088,0.00109088,0.00109088
